COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de Habiles;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de matriculados;201901-41;201902-41;201902-43;202001-44;202001-45;Total Aprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total Desaprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total retiros;201901-41;201902-41;201902-43;202001-44;202001-45;Total promedio de nota
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU546;NIVELACIÓN DE LENGUAJE;NIVELACIÓN DE LENGUAJE;45HU546;HU;HUMANIDADES;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;8;58;0;39;105;0;0;0;3;53;0;19;75;0;0;0;3;32;35;0;0;0;0;21;21;0;0;0;0;13;13;;;;15.66666667;14.85;15.25833333
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA638;NIVELACIÓN DE MATEMÁTICA;NIVELACIÓN DE MATEMÁTICA;45MA638;MA;CIENCIAS;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;19;62;2;52;135;0;0;0;8;55;0;24;87;0;0;0;7;33;40;0;0;0;1;22;23;0;0;0;1;13;14;;;;15.57142857;14.69047619;15.13095238
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA652;NIVELACIÓN DE FÍSICA;NIVELACIÓN DE FÍSICA;45MA652;MA;CIENCIAS;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;23;59;9;49;140;0;0;0;10;55;5;22;92;0;0;0;7;33;40;0;0;0;3;22;25;0;0;0;2;14;16;;;;14;14.29268293;14.14634146
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU543;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE I;COMP Y PROD LENG I;45HU543;HU;HUMANIDADES;OBLIGATORIO;01;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;54;455;17;490;1016;0;0;0;41;435;6;399;881;0;0;0;30;354;384;0;0;0;11;81;92;0;0;0;6;38;44;;;;14.74285714;15.91939547;15.3311263
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU193;TALLER DE CREATIVIDAD;TALLER DE CREATIVIDAD;45HU193;HU;HUMANIDADES;OBLIGATORIO;01;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;741;213;349;74;503;15;504;2399;682;108;309;43;475;7;403;2027;522;73;280;36;378;1289;160;35;29;7;97;328;62;12;13;5;51;143;14.61774194;13.42708333;16.73986486;16.92105263;16.03537736;15.54822402
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN142;FUNDAMENTOS DE INGENIERÍA INDUSTRIAL;FUNDAMENT DE INGEN INDUST;45IN142;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;01;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;790;322;376;123;528;32;535;2706;702;211;279;82;455;14;424;2167;532;149;260;64;386;1391;170;62;19;18;69;338;51;17;10;13;40;131;14.13056836;13.3556701;15.95910781;16.08695652;16.35662651;15.17778586
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA420;MATEMÁTICA BÁSICA;MATEMÁTICA BÁSICA;45MA420;MA;CIENCIAS;OBLIGATORIO;01;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;816;361;319;125;469;34;500;2624;707;236;281;77;434;15;413;2163;436;124;223;52;348;1183;271;112;58;25;86;552;74;42;28;19;41;204;13.04423381;12.04123711;16.24110672;15.36206897;15.77608142;14.49294561
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA465;QUÍMICA;QUÍMICA;45MA465;MA;CIENCIAS;OBLIGATORIO;01;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;1149;836;328;302;482;133;577;3807;419;605;282;179;437;64;442;2428;295;409;227;100;305;1336;124;196;55;79;132;586;30;65;19;32;52;198;14.01542416;14.07592593;15.74904943;12.50340136;14.46493506;14.16174719
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU544;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE II;COMP Y PROD LENG II;45HU544;HU;HUMANIDADES;OBLIGATORIO;02;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;198;274;78;449;999;0;0;0;140;248;49;375;812;0;0;0;113;238;351;0;0;0;27;10;37;0;0;0;14;6;20;;;;15.34126984;17.7892562;16.56526302
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN315;DIBUJO ASISTIDO POR EL COMPUTADOR;DIBUJO ASISTIDO POR EL CO;45IN315;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;02;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;0;270;0;524;794;0;0;0;0;232;0;303;535;0;0;0;0;201;201;0;0;0;0;31;31;0;0;0;0;20;20;;;;;15.72641509;15.72641509
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU159;SEMINARIO DE INVESTIGACIÓN ACADÉMICA I;SEMINA DE INVEST ACADEM I;45HU159;HU;HUMANIDADES;OBLIGATORIO;02;2;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;2;507;674;22;263;269;97;451;2283;363;536;2;169;242;52;371;1735;293;443;1;135;233;1105;70;93;1;34;9;207;27;37;1;20;6;91;14.92559524;15.1743487;17;15.63087248;17.49152542;16.04446837
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU548;ÉTICA Y CIUDADANÍA;ÉTICA Y CIUDADANÍA;45HU548;HU;HUMANIDADES;OBLIGATORIO;02;2;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;2;0;0;0;126;710;42;889;1767;0;0;0;81;265;25;370;741;0;0;0;56;249;305;0;0;0;25;16;41;0;0;0;18;8;26;;;;15.12698413;16.38521401;15.75609907
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA262;CÁLCULO I;CÁLCULO I;45MA262;MA;CIENCIAS;OBLIGATORIO;02;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;564;719;6;328;241;105;436;2399;477;604;1;259;234;57;363;1995;257;406;0;213;227;1103;220;198;1;46;7;472;42;46;1;19;5;113;12.09195402;13.69658887;;15.2375;17.82532751;14.7128426
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN219;ADMINISTRACIÓN PARA INGENIEROS;ADMINISTRACIÓN PARA INGEN;45IN219;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;02;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;571;621;390;508;786;597;997;4470;415;444;4;344;266;457;393;2323;335;399;4;313;251;1302;80;45;0;31;15;171;24;18;0;21;5;68;14.01790281;14.98826291;13.75;15.08049536;15.31800766;14.63093375
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN176;COSTEO DE OPERACIONES;COSTEO DE OPERACIONES;45IN176;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;03;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;545;566;1;594;8;574;274;2562;408;423;0;424;2;453;244;1954;301;327;0;308;1;937;107;96;0;116;1;320;37;29;0;51;0;117;13.99460916;13.7025641;;14.32707775;12.5;13.63106275
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN398;ALGORITMOS;ALGORITMOS;45IN398;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;03;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;0;0;0;929;793;605;1237;3564;0;0;0;605;34;400;309;1348;0;0;0;493;25;518;0;0;0;112;9;121;0;0;0;59;2;61;;;;15.05677656;13.53125;14.29401328
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA263;CÁLCULO II;CÁLCULO II;45MA263;MA;CIENCIAS;OBLIGATORIO;03;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;760;600;5;624;14;311;262;2576;638;501;0;547;11;214;240;2151;408;358;0;505;9;1280;230;143;0;42;2;417;39;41;0;32;1;113;13.09348915;13.77391304;;17.72815534;16.5;15.27388938
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA466;FÍSICA I;FÍSICA I;45MA466;MA;CIENCIAS;OBLIGATORIO;03;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;502;363;4;534;9;306;257;1975;451;305;0;473;2;189;229;1649;392;237;0;420;2;1051;59;68;0;53;0;180;14;10;0;32;0;56;15.25858124;14.21355932;;16.61451247;19.5;16.39666326
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA642;ESTADÍSTICA APLICADA I;ESTADÍSTICA APLICADA I;45MA642;MA;CIENCIAS;OBLIGATORIO;03;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;661;259;433;685;2038;0;0;0;531;27;287;319;1164;0;0;0;415;23;438;0;0;0;116;4;120;0;0;0;40;3;43;;;;14.59063136;15.5;15.04531568
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN316;MODELAMIENTO Y DISEÑO ORIENTADA A OBJETOS;MODELAMIENTO Y DISEÑO ORI;45IN316;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;04;2;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;2;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA145;ESTADÍSTICA APLICADA II;ESTADÍSTICA APLICADA II;45MA145;MA;CIENCIAS;OBLIGATORIO;04;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;424;515;1;502;6;539;39;2026;351;414;1;423;1;440;18;1648;244;317;1;362;1;925;107;97;0;61;0;265;19;29;0;27;0;75;13.46385542;14.2987013;13;15.0479798;13;13.7621073
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA264;ECUACIONES DIFERENCIALES Y ÁLGEBRA LINEAL;ECUACIONES DIFERENCIALES;45MA264;MA;CIENCIAS;OBLIGATORIO;04;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;517;604;2;503;4;590;25;2245;439;520;1;431;0;487;11;1889;327;422;1;401;0;1151;112;98;0;30;0;240;11;29;0;24;0;64;13.62616822;14.68635438;15;16.94348894;;15.06400289
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA462;FÍSICA II;FÍSICA II;45MA462;MA;CIENCIAS;OBLIGATORIO;04;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;475;575;2;412;13;559;30;2066;334;434;0;317;2;449;10;1546;290;395;0;282;2;969;44;39;0;35;0;118;7;11;0;17;0;35;15.09785933;16.00472813;;15.63;16;15.68314686
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN319;INGENIERÍA DE PROCESOS;INGENIERÍA DE PROCESOS;45IN319;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;05;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN342;INGENIERÍA DE MÉTODOS 1;INGENIERÍA DE MÉTODOS 1;45IN342;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;05;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN343;INGENIERÍA ECONÓMICA;INGENIERÍA ECONÓMICA;45IN343;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;05;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN320;INGENIERÍA DE MÉTODOS 2;INGENIERÍA DE MÉTODOS 2;45IN320;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;06;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN321;CALIDAD;CALIDAD;45IN321;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;06;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN322;PLANEAMIENTO Y CONTROL DE OPERACIONES;PLANEAMIENTO Y CONTROL D;45IN322;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;06;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN323;LOGÍSTICA INTEGRADA Y CADENA DE ABASTECIMIENTOS;LOGÍSTICA INTEGRADA Y CA;45IN323;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;07;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN216;GERENCIA DE PROYECTOS;GERENCIA DE PROYECTOS;45IN216;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;07;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;321;374;0;372;0;490;7;1564;136;255;0;238;0;367;0;996;132;250;0;226;0;608;4;5;0;12;0;21;2;4;0;12;0;18;15.47014925;15.17928287;;15.83185841;;15.49376351
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN213;SIMULACIÓN DE SISTEMAS DISCRETOS;SIMULACIÓN DE SISTEMAS DI;45IN213;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;07;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;293;213;0;385;2;307;6;1206;242;179;0;320;0;261;1;1003;226;149;0;289;0;664;16;30;0;31;0;77;6;20;0;18;0;44;14.80084746;14.27044025;;14.95033113;;14.67387295
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN326;TALLER DE INTEGRACIÓN PROFESIONAL;TALLER DE INTEGRACIÓN PRO;45IN326;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;08;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN328;OPTIMIZACIÓN DE PROCESOS;OPTIMIZACIÓN DE PROCESOS;45IN328;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;08;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN329;FACTORES HUMANOS;FACTORES HUMANOS;45IN329;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;08;5;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;5;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN325;GESTIÓN DEL MANTENIMIENTO;GESTIÓN DEL MANTENIMIENTO;45IN325;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;09;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU546;NIVELACIÓN DE LENGUAJE;NIVELACIÓN DE LENGUAJE;44HU546;HU;HUMANIDADES;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;8;58;0;39;105;0;0;0;3;53;0;19;75;0;0;0;3;32;35;0;0;0;0;21;21;0;0;0;0;13;13;;;;15.66666667;14.85;15.25833333
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA638;NIVELACIÓN DE MATEMÁTICA;NIVELACIÓN DE MATEMÁTICA;44MA638;MA;CIENCIAS;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;19;62;2;52;135;0;0;0;8;55;0;24;87;0;0;0;7;33;40;0;0;0;1;22;23;0;0;0;1;13;14;;;;15.57142857;14.69047619;15.13095238
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA652;NIVELACIÓN DE FÍSICA;NIVELACIÓN DE FÍSICA;44MA652;MA;CIENCIAS;OBLIGATORIO;00;0;4;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;23;59;9;49;140;0;0;0;10;55;5;22;92;0;0;0;7;33;40;0;0;0;3;22;25;0;0;0;2;14;16;;;;14;14.29268293;14.14634146
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU543;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE I;COMP Y PROD LENG I;44HU543;HU;HUMANIDADES;OBLIGATORIO;01;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;54;455;17;490;1016;0;0;0;41;435;6;399;881;0;0;0;30;354;384;0;0;0;11;81;92;0;0;0;6;38;44;;;;14.74285714;15.91939547;15.3311263
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU193;TALLER DE CREATIVIDAD;TALLER DE CREATIVIDAD;44HU193;HU;HUMANIDADES;OBLIGATORIO;01;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;741;213;349;74;503;15;504;2399;682;108;309;43;475;7;403;2027;522;73;280;36;378;1289;160;35;29;7;97;328;62;12;13;5;51;143;14.61774194;13.42708333;16.73986486;16.92105263;16.03537736;15.54822402
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU548;ÉTICA Y CIUDADANÍA;ÉTICA Y CIUDADANÍA;44HU548;HU;HUMANIDADES;OBLIGATORIO;01;2;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;2;0;0;0;126;710;42;889;1767;0;0;0;81;265;25;370;741;0;0;0;56;249;305;0;0;0;25;16;41;0;0;0;18;8;26;;;;15.12698413;16.38521401;15.75609907
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN142;FUNDAMENTOS DE INGENIERÍA INDUSTRIAL;FUNDAMENT DE INGEN INDUST;44IN142;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;01;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;790;322;376;123;528;32;535;2706;702;211;279;82;455;14;424;2167;532;149;260;64;386;1391;170;62;19;18;69;338;51;17;10;13;40;131;14.13056836;13.3556701;15.95910781;16.08695652;16.35662651;15.17778586
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA420;MATEMÁTICA BÁSICA;MATEMÁTICA BÁSICA;44MA420;MA;CIENCIAS;OBLIGATORIO;01;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;816;361;319;125;469;34;500;2624;707;236;281;77;434;15;413;2163;436;124;223;52;348;1183;271;112;58;25;86;552;74;42;28;19;41;204;13.04423381;12.04123711;16.24110672;15.36206897;15.77608142;14.49294561
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU544;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE II;COMP Y PROD LENG II;44HU544;HU;HUMANIDADES;OBLIGATORIO;02;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;0;0;0;198;274;78;449;999;0;0;0;140;248;49;375;812;0;0;0;113;238;351;0;0;0;27;10;37;0;0;0;14;6;20;;;;15.34126984;17.7892562;16.56526302
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN170;DIBUJO DE INGENIERÍA 1;DIBUJO DE INGENIERÍA 1;44IN170;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;02;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;592;755;0;387;1;194;0;1929;478;608;0;306;1;121;0;1514;274;423;0;215;1;913;204;185;0;91;0;480;47;76;0;38;0;161;12.69837587;13.89849624;;13.53731343;18;14.53354639
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA262;CÁLCULO I;CÁLCULO I;44MA262;MA;CIENCIAS;OBLIGATORIO;02;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;564;719;6;328;241;105;436;2399;477;604;1;259;234;57;363;1995;257;406;0;213;227;1103;220;198;1;46;7;472;42;46;1;19;5;113;12.09195402;13.69658887;;15.2375;17.82532751;14.7128426
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN171;DIBUJO DE INGENIERÍA 2;DIBUJO DE INGENIERÍA 2;44IN171;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;03;3;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;3;702;587;0;660;0;429;0;2378;559;443;0;558;0;296;0;1856;370;304;0;427;0;1101;189;139;0;131;0;459;53;50;0;82;0;185;13.30434783;13.38676845;;14.93487395;;13.87533007
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA263;CÁLCULO II;CÁLCULO II;44MA263;MA;CIENCIAS;OBLIGATORIO;03;6;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;6;760;600;5;624;14;311;262;2576;638;501;0;547;11;214;240;2151;408;358;0;505;9;1280;230;143;0;42;2;417;39;41;0;32;1;113;13.09348915;13.77391304;;17.72815534;16.5;15.27388938
U;03310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA466;FÍSICA I;FÍSICA I;44MA466;MA;CIENCIAS;OBLIGATORIO;03;4;0;8/10/2019;TMONDRAG;18/02/2020;CPANTA;4;502;363;4;534;9;306;257;1975;451;305;0;473;2;189;229;1649;392;237;0;420;2;1051;59;68;0;53;0;180;14;10;0;32;0;56;15.25858124;14.21355932;;16.61451247;19.5;16.39666326
