COD_ALUMNO;201901;201902;202001;202002;cuantos ciclos tiene el alumno;curricula ;nivel alumno;201901;201902;202001;202002;18;23;27;MAX_CREDITAJE;NUM_TURNO;POND_ACTUAL;POND_ACUMULADO;NUM_OBS_CONS;NUM_OBS_ALTE;TIPO_MERITO;m_habil_COD_CURSO;201901;201902;202001;202002;201901;201902;202001;202002;COD_ESTADO_MAT_CUR;NUM_VEZ_CURSO;Extra_acad;NO;SI;promadio de aprobacion de cursos de manera historica;ADMINISTRACION;ADMINISTRACION Y MARKETING;ADMINISTRACION Y RECURSOS HUMANOS;CIENCIAS;ECONOMIA Y NEGOCIOS INTERNACIONALES;HUMANIDADES;INGENIERIA INDUSTRIAL;INICIATIVA EMPRESARIAL;TRADUCCION E INTERPRETACION PROFESIONAL;#N/D;m_habil_DES_TIPO_INGRESO;SEXO;Edad;201901;201902;202001;202002;0;1;RIESGO
201618041;5;4;;;2;41;2;23;18;0;0;1;1;0;2;103;11;12.52;3;3;0;4;5;4;0;0;4;4;0;0;89%;;0;4;4;50%;0%;0%;0%;0%;100%;100%;50%;0%;0%;0%;GENERAL;0;23;0;1;0;0;3;1;0
20181A916;8;8;7;12;4;44;2;27;23;18;23;1;2;1;3.5;11;14.82;13.06;1;1;0;12;8;8;7;12;7;6;4;5;63%;;1|;7;9;41%;0%;0%;0%;50%;100%;50%;60%;0%;0%;0%;EVALUACION INTEGRAL;0;21;0;0;1;0;3;1;0
201822490;9;8;7;12;4;44;5;27;27;23;27;0;1;3;4.5;64;16;15.67;0;0;5;12;9;8;7;12;5;6;5;7;64%;;0;1;15;65%;0%;0%;0%;100%;100%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201814890;7;4;8;10;4;44;3;18;18;18;27;3;0;1;4;32;17.31;12.98;4;4;5;10;7;4;8;10;4;4;4;7;66%;;0;4;8;42%;0%;0%;0%;75%;0%;67%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201819804;9;6;8;11;4;44;4;23;18;23;27;1;2;1;4.5;36;17.09;14.38;1;1;3;11;9;6;8;11;5;4;6;6;62%;;0;3;12;57%;0%;0%;0%;83%;0%;75%;80%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;0;0;4;0;0
201810967;7;8;11;10;4;44;4;23;23;27;23;0;3;1;3.5;104;14.04;15.01;0;0;3;10;7;8;11;10;4;5;6;5;56%;;0;1;14;70%;0%;0%;0%;88%;100%;0%;100%;0%;0%;0%;BECAS PRONABEC;0;21;0;0;0;0;4;0;0
20181E639;8;8;10;12;4;44;4;23;27;23;27;0;2;2;4.5;83;15.26;14.57;0;0;0;12;8;8;10;12;5;5;4;6;53%;;0;1;13;65%;0%;0%;0%;100%;0%;100%;75%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
20171E600;8;7;7;11;4;44;5;27;18;23;27;1;1;2;4.5;62;16.05;14.5;1;1;0;11;8;7;7;11;5;4;5;7;64%;;0;3;11;52%;0%;0%;0%;75%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201822768;18;10;12;12;4;44;5;27;23;23;27;0;2;2;4.5;79;15.41;15.25;0;0;0;12;18;10;12;12;5;5;5;6;40%;;0;1;14;67%;0%;0%;0%;83%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201718878;7;7;9;;3;44;2;18;18;23;0;2;1;0;3.5;90;13;12.93;2;3;0;9;7;7;9;0;4;3;0;0;30%;;0;2;5;71%;0%;0%;0%;67%;0%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201723341;16;16;16;19;4;44;3;18;23;23;23;1;3;0;3.5;92;14.86;12.42;0;1;0;19;16;16;16;19;4;6;6;6;33%;;0;6;10;45%;0%;0%;0%;67%;0%;50%;64%;0%;0%;0%;TRASLADOS;0;25;0;0;0;0;4;0;0
201622494;8;11;11;11;4;44;5;18;27;18;27;2;0;2;4.5;64;16;13.57;0;2;0;11;8;11;11;11;4;6;4;0;34%;;0;3;11;79%;0%;0%;0%;83%;0%;0%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;1;0;1;0;2;2;0
20171B092;6;;;;1;41;2;18;0;0;0;1;0;0;1;108;13.43;12.13;0;3;0;6;6;0;0;0;3;0;0;0;50%;;0;1;2;67%;0%;0%;0%;50%;0%;0%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;21;1;0;0;0;3;1;0
201819842;5;7;10;10;4;44;4;23;23;23;27;0;3;1;4.5;42;16.83;15.04;0;0;3;10;5;7;10;10;3;5;5;6;59%;;0;0;13;68%;0%;0%;0%;100%;100%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201823907;9;7;7;;3;44;2;18;18;18;0;3;0;0;1;113;2.67;7.64;3;3;0;7;9;7;7;0;4;5;0;0;39%;;0;8;1;11%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;1;0;3;1;0
20181D747;10;10;;;2;41;2;23;18;0;0;1;1;0;2;120;2.13;10.4;1;1;0;10;10;10;0;0;4;0;0;0;20%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;TRASLADOS;1;24;0;0;0;0;4;0;0
201623930;6;;;;1;41;2;18;0;0;0;1;0;0;1;106;5.25;9.22;3;5;0;6;6;0;0;0;3;0;0;0;50%;;0;2;1;33%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;23;1;0;0;0;3;1;0
201719748;9;8;9;;3;44;3;23;23;18;0;1;2;0;2;99;11.92;13.84;1;1;0;9;9;8;9;0;5;5;0;0;38%;;0;4;6;60%;0%;0%;0%;60%;0%;100%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
20181D809;7;5;1;;3;44;2;18;18;18;0;3;0;0;1;116;12.75;11.2;4;4;0;1;7;5;1;0;4;3;0;0;54%;;0;4;3;43%;0%;0%;0%;33%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;1;0;3;1;0
201822528;9;8;8;11;4;44;5;27;27;27;27;0;0;4;5;19;18.14;18.07;0;0;1;11;9;8;8;11;6;5;5;6;61%;;0;0;16;73%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201824401;16;9;13;85;4;44;6;27;27;27;27;0;0;4;5;79;15.42;16.24;0;0;3;85;16;9;13;85;6;6;7;11;24%;;0;1;18;60%;0%;0%;0%;86%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;28;0;0;0;0;4;0;0
20181C721;8;8;6;10;4;44;4;18;27;23;27;1;1;2;4.5;27;17.59;14.13;0;1;5;10;8;8;6;10;5;5;5;6;66%;;0;1;14;67%;0%;0%;0%;86%;100%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;20;1;0;0;0;3;1;0
201822887;9;8;10;11;4;44;5;27;27;27;27;0;0;4;5;64;16;15.8;0;0;3;11;9;8;10;11;6;7;6;7;68%;;0;1;18;69%;0%;0%;0%;100%;100%;100%;86%;0%;0%;0%;EVALUACION INTEGRAL;1;25;0;0;0;0;4;0;0
20181E727;8;8;10;;3;44;4;27;27;27;0;0;0;3;5;47;15.22;15.79;0;0;5;10;8;8;10;0;6;6;0;0;46%;;0;0;12;100%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201818681;9;9;9;10;4;44;4;27;18;18;27;2;0;2;4.5;45;16.71;13.4;2;3;3;10;9;9;9;10;6;4;4;6;54%;;0;7;7;35%;0%;0%;0%;56%;0%;0%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;1;0;3;1;0
201710386;6;6;7;11;4;44;4;23;18;23;23;1;3;0;3.5;96;14.64;13.39;1;1;0;11;6;6;7;11;5;4;5;5;63%;;0;3;11;58%;0%;0%;0%;86%;0%;100%;75%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201424248;6;4;4;4;4;44;2;18;18;18;18;4;0;0;1;120;7.14;7.88;6;8;0;4;6;4;4;4;1;0;1;0;11%;;0;1;1;50%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;ADP REGULAR;1;27;1;1;1;1;0;4;0
20181E445;7;6;10;11;4;44;5;23;23;23;27;0;3;1;4.5;55;16.32;14.44;0;0;0;11;7;6;10;11;6;5;5;6;65%;;0;2;14;64%;0%;0%;0%;100%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201820159;9;8;10;10;4;44;5;27;27;27;27;0;0;4;5;27;17.59;17.46;0;0;5;10;9;8;10;10;6;7;6;0;51%;;0;1;18;95%;0%;0%;0%;100%;100%;100%;86%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201316887;5;;;;1;41;2;18;0;0;0;1;0;0;1;119;5;10.55;6;6;0;5;5;0;0;0;4;0;0;0;80%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;ADP REGULAR;1;24;1;0;0;0;3;1;0
201623308;9;11;16;23;4;44;5;23;23;23;23;0;4;0;4;110;13.41;13.15;0;0;0;23;9;11;16;23;5;6;6;7;41%;;0;2;15;63%;0%;0%;0%;100%;0%;100%;85%;0%;0%;0%;EVALUACION INTEGRAL;1;24;0;0;0;0;4;0;0
20181E282;8;9;9;10;4;44;3;18;27;18;27;2;0;2;4.5;66;15.94;13.13;1;2;3;10;8;9;9;10;4;6;5;6;58%;;0;4;11;52%;0%;0%;0%;67%;100%;67%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;1;0;3;1;0
201822660;9;8;7;11;4;44;5;27;27;27;27;0;0;4;5;82;15.28;16.21;0;0;3;11;9;8;7;11;5;5;6;6;63%;;0;0;16;73%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;1;20;0;0;0;0;4;0;0
20161D130;11;10;12;12;4;44;4;18;23;23;23;1;3;0;3.5;98;55;13.46;0;1;0;12;11;10;12;12;5;6;5;0;36%;;|1;9;6;38%;0%;0%;0%;57%;0%;0%;33%;0%;0%;100%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201523681;7;7;7;11;4;44;3;18;18;18;18;4;0;0;1;113;12.81;10.55;8;8;0;11;7;7;7;11;4;4;4;0;38%;;0;7;5;42%;0%;0%;0%;50%;0%;0%;33%;0%;0%;0%;GENERAL;1;25;1;1;1;0;1;3;0
201821335;9;5;5;5;4;44;2;23;18;23;23;1;3;0;3.5;112;12.23;12.95;1;1;0;5;9;5;5;5;5;0;0;0;21%;;0;2;3;60%;0%;0%;0%;50%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201722421;9;8;8;;3;44;2;18;18;18;0;3;0;0;1;107;55;9.67;2;2;0;8;9;8;8;0;3;3;0;0;24%;;0;6;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;1;1;1;0;1;3;0
20171F069;6;4;7;10;4;44;4;27;23;23;27;0;2;2;4.5;34;17.22;15.47;0;0;5;10;6;4;7;10;4;3;6;6;70%;;0;3;10;53%;0%;0%;0%;80%;50%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20171B684;6;4;4;8;4;44;3;18;18;18;27;3;0;1;4;18;18.33;12.44;0;1;1;8;6;4;4;8;2;3;2;7;64%;;0;4;3;21%;0%;0%;0%;50%;0%;0%;50%;0%;0%;0%;EVALUACION INTEGRAL;0;21;1;1;1;0;1;3;0
201625676;9;8;11;13;4;44;3;18;18;23;23;2;2;0;3.5;90;14.92;12.76;2;1;0;13;9;8;11;13;4;4;5;6;46%;;0;6;7;37%;0%;0%;0%;57%;0%;0%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;0;0;0;0;4;0;0
20181E869;6;6;7;10;4;44;4;27;27;27;27;0;0;4;5;61;16.08;16.65;0;0;1;10;6;6;7;10;4;3;6;0;45%;;0;1;12;92%;0%;0%;0%;100%;0%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201820327;9;;;;1;41;2;27;0;0;0;0;0;1;5;7;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;0;0;0;0;4;0;0
201713175;9;12;11;15;4;44;5;23;18;27;18;2;1;1;3;114;12.52;13.15;1;4;5;15;9;12;11;15;5;4;7;5;45%;;0;5;11;52%;0%;0%;0%;80%;0%;100%;60%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201815165;14;7;11;9;4;44;4;18;23;23;23;1;3;0;3.5;109;13.52;13.06;0;1;0;9;14;7;11;9;5;6;5;5;51%;;0;3;13;62%;0%;0%;0%;86%;100%;50%;83%;0%;0%;0%;CONVENIO INT. SIN DIPLOMA;1;20;1;0;0;0;3;1;0
201723488;9;9;12;10;4;44;3;18;18;23;18;3;1;0;2;115;12.15;12.15;1;4;0;10;9;9;12;10;4;4;6;5;48%;;0;8;6;32%;0%;0%;0%;40%;33%;0%;50%;0%;0%;0%;TRASLADOS;1;29;0;1;0;1;2;2;1
201619314;8;1;;;2;41;2;18;18;0;0;2;0;0;1;116;9.38;10.45;3;5;0;1;8;1;0;0;4;0;0;0;44%;;0;3;1;25%;0%;0%;0%;0%;0%;0%;50%;0%;0%;0%;GENERAL;1;23;1;1;0;0;2;2;0
20181G593;9;6;6;10;4;44;4;27;18;27;27;1;0;3;4.5;48;16.6;14.94;1;1;3;10;9;6;6;10;7;4;5;5;68%;;0;3;13;62%;0%;0%;0%;83%;50%;75%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201824427;9;6;6;9;4;44;3;23;27;27;27;0;1;3;4.5;48;16.6;15.81;0;0;3;9;9;6;6;9;6;0;5;6;57%;;0;1;10;59%;0%;0%;0%;100%;100%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201815059;6;3;7;7;4;45;3;23;18;23;23;1;3;0;3.5;52;15;14.31;1;1;0;7;6;3;7;7;5;2;0;6;57%;;0;3;4;31%;0%;0%;0%;50%;0%;100%;50%;0%;0%;0%;EVALUACION INTEGRAL;0;21;0;0;0;0;4;0;0
201625818;11;10;13;84;4;44;6;18;23;23;27;1;2;1;4.5;76;15.52;13.66;0;2;0;84;11;10;13;84;4;6;6;8;20%;;0;2;14;58%;0%;0%;0%;100%;0%;50%;89%;0%;0%;0%;SELECCIÓN PREFERENTE;1;23;0;0;0;0;4;0;0
201823066;14;8;7;12;4;44;5;27;27;27;27;0;0;4;5;23;17.86;16.39;0;0;1;12;14;8;7;12;6;4;5;6;51%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201725914;8;8;10;11;4;44;5;23;23;27;27;0;2;2;4.5;68;15.83;14.91;0;0;0;11;8;8;10;11;5;5;6;7;62%;;0;3;13;57%;0%;0%;0%;78%;100%;0%;83%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201714897;5;1;;8;3;45;2;18;18;0;23;2;1;0;3.5;79;13.06;13.45;0;1;0;8;5;1;0;8;4;0;0;1;36%;;0;1;3;60%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;1;1;0;0;2;2;0
201512578;6;5;;;2;41;2;23;18;0;0;1;1;0;2;105;0;0;0;0;0;5;6;5;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;0;0;0;0;4;0;0
201817299;8;4;5;6;4;44;3;18;18;18;27;3;0;1;4;57;16.25;11.56;4;4;0;6;8;4;5;6;5;3;4;6;78%;;1|;6;5;28%;0%;0%;0%;50%;50%;100%;25%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;1;0;3;1;0
201720823;10;10;12;13;4;44;5;18;23;23;27;1;2;1;4.5;73;15.65;13.87;0;1;0;13;10;10;12;13;4;6;5;5;44%;;1|;2;12;60%;0%;0%;0%;100%;0%;0%;78%;0%;0%;0%;TRASLADOS;0;25;0;0;0;0;4;0;0
201819916;8;8;12;12;4;44;5;23;27;23;27;0;2;2;4.5;42;16.83;14.98;0;0;3;12;8;8;12;12;5;6;6;7;60%;;0;1;16;67%;0%;0%;0%;100%;100%;0%;90%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
20181D806;7;6;8;;3;44;3;23;23;23;0;0;3;0;4;88;55;13.43;0;0;0;8;7;6;8;0;5;5;5;0;71%;;0;7;8;53%;0%;0%;0%;50%;0%;100%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201817325;8;8;12;12;4;44;4;27;18;23;27;1;1;2;4.5;60;16.13;14.35;1;1;0;12;8;8;12;12;5;4;5;6;50%;;0;2;12;60%;0%;0%;0%;71%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
20181E184;6;7;10;11;4;44;5;23;27;23;27;0;2;2;4.5;47;16.61;15.27;0;0;3;11;6;7;10;11;4;5;5;7;62%;;0;0;14;67%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201614525;10;9;10;11;4;44;3;18;18;18;23;3;1;0;3.5;99;14.44;12.05;2;5;0;11;10;9;10;11;0;4;4;5;33%;;0;4;4;31%;0%;0%;0%;60%;0%;0%;33%;0%;0%;0%;GENERAL;0;22;0;0;0;0;4;0;0
201823046;9;8;9;11;4;44;5;27;27;27;27;0;0;4;5;33;17.27;16.57;0;0;5;11;9;8;9;11;5;7;5;6;62%;;0;1;16;70%;0%;0%;0%;100%;100%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201518673;7;1;;;2;41;2;18;18;0;0;2;0;0;1;114;3.25;10.11;5;5;0;1;7;1;0;0;3;0;0;0;38%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;GENERAL;0;24;1;1;0;0;2;2;0
201621070;8;7;10;;3;44;2;23;23;23;0;0;3;0;4;54;14.89;13.3;0;0;0;10;8;7;10;0;5;4;0;0;36%;;0;2;7;78%;0%;0%;0%;83%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20161A270;9;8;;;2;41;2;18;27;0;0;1;0;1;4.5;27;16.29;14.9;0;1;5;8;9;8;0;0;1;0;0;0;6%;;0;0;1;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;GENERAL;0;22;0;0;0;0;4;0;0
201824471;11;12;12;11;4;44;3;27;18;18;27;2;0;2;4.5;62;16.06;14.2;1;1;0;11;11;12;12;11;7;4;4;7;48%;;0;8;7;32%;0%;0%;0%;40%;0%;75%;50%;0%;0%;0%;TRASLADOS;1;24;0;0;0;0;4;0;0
20171C437;5;4;4;7;4;44;3;18;18;18;27;3;0;1;4;29;17.5;11.58;4;4;5;7;5;4;4;7;0;4;3;6;65%;;0;4;3;23%;0%;0%;0%;50%;0%;50%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;1;0;3;1;0
20171D732;8;6;7;9;4;44;3;23;23;23;27;0;3;1;4.5;80;15.37;14.5;0;0;0;9;8;6;7;9;5;0;5;0;33%;;0;3;7;70%;0%;0%;0%;80%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201824057;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;29;17.45;17.37;0;0;5;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201824148;9;8;9;12;4;44;3;23;27;23;23;0;3;1;3.5;97;14.59;14.8;0;0;3;12;9;8;9;12;5;5;5;5;53%;;0;4;11;55%;0%;0%;0%;75%;0%;67%;75%;0%;0%;0%;EXONER.GRADO TITULO;0;33;0;0;0;0;4;0;0
201811865;7;5;7;7;4;44;3;18;23;23;23;1;3;0;3.5;94;55;13.64;0;1;0;7;7;5;7;7;4;5;5;5;73%;;0;8;6;32%;0%;0%;0%;20%;0%;67%;60%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201817393;7;7;8;10;4;44;5;23;23;27;27;0;2;2;4.5;23;17.84;15.29;0;0;1;10;7;7;8;10;6;6;5;7;75%;;1|;2;14;58%;0%;0%;0%;100%;50%;100%;80%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;0;0;4;0;0
201824350;9;9;7;12;4;44;5;27;27;27;27;0;0;4;5;30;17.41;17.91;0;0;5;12;9;9;7;12;5;6;5;6;59%;;|1;0;15;68%;0%;0%;0%;100%;0%;100%;100%;0%;0%;100%;BECAS PRONABEC;0;0;0;0;0;0;4;0;0
201623888;10;8;11;11;4;44;4;18;18;18;27;3;0;1;4;62;16.06;12.72;7;7;0;11;10;8;11;11;4;4;4;6;45%;;0;3;9;50%;0%;0%;0%;71%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;23;0;0;0;0;4;0;0
201817147;5;7;7;8;4;44;4;27;18;18;23;2;1;1;3.5;103;14.18;12.53;2;2;0;8;5;7;7;8;4;4;4;5;63%;;0;5;7;41%;0%;0%;0%;57%;0%;100%;67%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201822862;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;19;18.14;17.66;0;0;1;12;9;8;7;12;5;5;5;7;61%;;0;0;15;68%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;1;19;0;0;0;0;4;0;0
201610947;10;10;12;12;4;44;5;18;18;18;27;3;0;1;4;69;15.82;11.75;2;6;0;12;10;10;12;12;5;5;5;7;50%;;0;7;8;36%;0%;0%;0%;33%;100%;33%;63%;0%;0%;0%;GENERAL;1;23;1;1;0;0;2;2;0
201810533;15;;;;1;41;2;18;0;0;0;1;0;0;1;73;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;1;0;0;0;3;1;0
201718526;6;8;8;11;4;44;4;18;23;18;27;2;1;1;4.5;54;16.38;13.05;1;3;0;11;6;8;8;11;3;5;4;6;55%;;0;4;8;44%;0%;0%;0%;67%;0%;100%;60%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;1;0;0;0;3;1;0
201515371;5;5;6;6;4;45;3;18;18;23;23;2;2;0;3.5;52;15;11.63;0;4;0;6;5;5;6;6;0;4;0;5;41%;;|1;1;2;22%;0%;0%;0%;100%;0%;0%;50%;0%;0%;100%;GENERAL;0;26;1;1;0;0;2;2;0
20141A474;11;10;;;2;41;2;18;18;0;0;2;0;0;1;119;3.25;10.59;3;4;0;10;11;10;0;0;5;0;0;0;24%;;0;5;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;ADP REGULAR;0;25;0;1;0;0;3;1;0
201714090;8;8;;;2;41;3;18;18;0;0;2;0;0;1;118;7.81;10.84;4;4;0;8;8;8;0;0;4;4;0;0;50%;;0;7;1;13%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;1;1;0;0;2;2;0
201822601;9;6;10;10;4;44;5;27;27;27;27;0;0;4;5;25;17.68;16.65;0;0;5;10;9;6;10;10;7;6;5;6;69%;;0;1;17;71%;0%;0%;0%;100%;100%;100%;80%;0%;0%;0%;BECAS PRONABEC;1;19;0;0;0;0;4;0;0
201613067;5;5;4;;3;44;2;18;18;18;0;3;0;0;1;90;13;12.51;3;3;0;4;5;5;4;0;5;3;0;0;57%;;0;5;3;38%;0%;0%;0%;0%;0%;100%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;22;0;1;1;0;2;2;0
201811372;6;5;1;;3;44;2;23;18;18;0;2;1;0;2;111;4.77;10.88;2;3;0;1;6;5;1;0;4;3;0;0;58%;;0;6;1;14%;0%;0%;0%;0%;0%;50%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;1;0;3;1;0
201624304;5;7;7;9;4;44;4;18;23;23;27;1;2;1;4.5;32;17.32;13.23;0;1;5;9;5;7;7;9;4;6;5;7;79%;;0;6;9;41%;0%;0%;0%;86%;33%;0%;40%;0%;0%;0%;EVALUACION INTEGRAL;1;21;1;0;0;0;3;1;0
201817448;7;6;11;11;4;44;5;27;18;23;27;1;1;2;4.5;66;15.91;14.11;1;1;0;11;7;6;11;11;6;4;6;7;66%;;0;3;13;57%;0%;0%;0%;83%;0%;100%;88%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201512477;5;1;;;2;41;2;18;18;0;0;2;0;0;1;120;7;10.25;7;7;0;1;5;1;0;0;4;0;0;0;67%;;0;4;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;GENERAL;1;26;1;1;0;0;2;2;0
201814675;6;4;6;10;4;44;4;23;23;23;27;0;3;1;4.5;84;15.2;13.9;0;0;0;10;6;4;6;10;5;4;5;6;77%;;0;4;10;50%;0%;0%;0%;83%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201824253;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;35;17.14;17.89;0;0;3;12;9;8;7;12;5;6;5;6;61%;;0;1;15;68%;0%;0%;0%;100%;0%;100%;80%;0%;0%;0%;BECAS HIJO DE DOCENTES;0;22;0;0;0;0;4;0;0
201822493;9;8;7;11;4;44;5;27;27;27;27;0;0;4;5;55;16.32;16.3;0;0;3;11;9;8;7;11;5;5;6;6;63%;;0;0;16;73%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;0;21;0;0;0;0;4;0;0
201421093;7;;;;1;41;2;27;0;0;0;0;0;1;5;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;ADP SELECCION PREFERENTE;0;0;0;0;0;0;4;0;0
201817304;6;7;10;10;4;44;4;18;27;27;27;1;0;3;4.5;38;15.6;14.64;0;1;3;10;6;7;10;10;5;5;0;4;42%;;0;1;9;64%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201822780;9;6;11;11;4;44;5;27;27;27;27;0;0;4;5;23;17.88;17.41;0;0;1;11;9;6;11;11;6;5;6;7;65%;;0;0;17;71%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
